Country	Lat	Long	Infections	Date
China	44.0935	113.9448	75	10 Mar
China	44.0935	113.9448	75	11 Mar
China	44.0935	113.9448	75	12 Mar
China	44.0935	113.9448	75	13 Mar
China	44.0935	113.9448	75	14 Mar
China	44.0935	113.9448	75	15 Mar
China	44.0935	113.9448	75	16 Mar
China	37.2692	106.1655	1	22 Jan
China	37.2692	106.1655	1	23 Jan
China	37.2692	106.1655	2	24 Jan
China	37.2692	106.1655	3	25 Jan
China	37.2692	106.1655	4	26 Jan
China	37.2692	106.1655	7	27 Jan
China	37.2692	106.1655	11	28 Jan
China	37.2692	106.1655	12	29 Jan
China	37.2692	106.1655	17	30 Jan
China	37.2692	106.1655	21	31 Jan
China	37.2692	106.1655	26	01 Feb
China	37.2692	106.1655	28	02 Feb
China	37.2692	106.1655	31	03 Feb
China	37.2692	106.1655	34	04 Feb
China	37.2692	106.1655	34	05 Feb
China	37.2692	106.1655	40	06 Feb
China	37.2692	106.1655	43	07 Feb
China	37.2692	106.1655	45	08 Feb
China	37.2692	106.1655	45	09 Feb
China	37.2692	106.1655	49	10 Feb
China	37.2692	106.1655	53	11 Feb
China	37.2692	106.1655	58	12 Feb
China	37.2692	106.1655	64	13 Feb
China	37.2692	106.1655	67	14 Feb
China	37.2692	106.1655	70	15 Feb
China	37.2692	106.1655	70	16 Feb
China	37.2692	106.1655	70	17 Feb
China	37.2692	106.1655	70	18 Feb
China	37.2692	106.1655	71	19 Feb
China	37.2692	106.1655	71	20 Feb
China	37.2692	106.1655	71	21 Feb
China	37.2692	106.1655	71	22 Feb
China	37.2692	106.1655	71	23 Feb
China	37.2692	106.1655	71	24 Feb
China	37.2692	106.1655	71	25 Feb
China	37.2692	106.1655	71	26 Feb
China	37.2692	106.1655	72	27 Feb
China	37.2692	106.1655	72	28 Feb
China	37.2692	106.1655	73	29 Feb
China	37.2692	106.1655	73	01 Mar
China	37.2692	106.1655	74	02 Mar
China	37.2692	106.1655	74	03 Mar
China	37.2692	106.1655	75	04 Mar
China	37.2692	106.1655	75	05 Mar
China	37.2692	106.1655	75	06 Mar
China	37.2692	106.1655	75	07 Mar
China	37.2692	106.1655	75	08 Mar
China	37.2692	106.1655	75	09 Mar
China	37.2692	106.1655	75	10 Mar
China	37.2692	106.1655	75	11 Mar
China	37.2692	106.1655	75	12 Mar
China	37.2692	106.1655	75	13 Mar
China	37.2692	106.1655	75	14 Mar
China	37.2692	106.1655	75	15 Mar
China	37.2692	106.1655	75	16 Mar
Taiwan*	23.7	121.0	1	22 Jan
Taiwan*	23.7	121.0	1	23 Jan
Taiwan*	23.7	121.0	3	24 Jan
Taiwan*	23.7	121.0	3	25 Jan
Taiwan*	23.7	121.0	4	26 Jan
Taiwan*	23.7	121.0	5	27 Jan
Taiwan*	23.7	121.0	8	28 Jan
Taiwan*	23.7	121.0	8	29 Jan
Taiwan*	23.7	121.0	9	30 Jan
Taiwan*	23.7	121.0	10	31 Jan
Taiwan*	23.7	121.0	10	01 Feb
Taiwan*	23.7	121.0	10	02 Feb
Taiwan*	23.7	121.0	10	03 Feb
Taiwan*	23.7	121.0	11	04 Feb
Taiwan*	23.7	121.0	11	05 Feb
Taiwan*	23.7	121.0	16	06 Feb
Taiwan*	23.7	121.0	16	07 Feb
Taiwan*	23.7	121.0	17	08 Feb
Taiwan*	23.7	121.0	18	09 Feb
Taiwan*	23.7	121.0	18	10 Feb
Taiwan*	23.7	121.0	18	11 Feb
Taiwan*	23.7	121.0	18	12 Feb
Taiwan*	23.7	121.0	18	13 Feb
Taiwan*	23.7	121.0	18	14 Feb
Taiwan*	23.7	121.0	18	15 Feb
Taiwan*	23.7	121.0	20	16 Feb
Taiwan*	23.7	121.0	22	17 Feb
Taiwan*	23.7	121.0	22	18 Feb
Taiwan*	23.7	121.0	23	19 Feb
Taiwan*	23.7	121.0	24	20 Feb
Taiwan*	23.7	121.0	26	21 Feb
Taiwan*	23.7	121.0	26	22 Feb
Taiwan*	23.7	121.0	28	23 Feb
Taiwan*	23.7	121.0	30	24 Feb
Taiwan*	23.7	121.0	31	25 Feb
Taiwan*	23.7	121.0	32	26 Feb
Taiwan*	23.7	121.0	32	27 Feb
Taiwan*	23.7	121.0	34	28 Feb
Taiwan*	23.7	121.0	39	29 Feb
Taiwan*	23.7	121.0	40	01 Mar
Taiwan*	23.7	121.0	41	02 Mar
Taiwan*	23.7	121.0	42	03 Mar
Taiwan*	23.7	121.0	42	04 Mar
Taiwan*	23.7	121.0	44	05 Mar
Taiwan*	23.7	121.0	45	06 Mar
Taiwan*	23.7	121.0	45	07 Mar
Taiwan*	23.7	121.0	45	08 Mar
Taiwan*	23.7	121.0	45	09 Mar
Taiwan*	23.7	121.0	47	10 Mar
Taiwan*	23.7	121.0	48	11 Mar
Taiwan*	23.7	121.0	49	12 Mar
Taiwan*	23.7	121.0	50	13 Mar
Taiwan*	23.7	121.0	53	14 Mar
Taiwan*	23.7	121.0	59	15 Mar
Taiwan*	23.7	121.0	67	16 Mar
Vietnam	16.0	108.0	2	23 Jan
Vietnam	16.0	108.0	2	24 Jan
Vietnam	16.0	108.0	2	25 Jan
Vietnam	16.0	108.0	2	26 Jan
Vietnam	16.0	108.0	2	27 Jan
Vietnam	16.0	108.0	2	28 Jan
Vietnam	16.0	108.0	2	29 Jan
Vietnam	16.0	108.0	2	30 Jan
Vietnam	16.0	108.0	2	31 Jan
Vietnam	16.0	108.0	6	01 Feb
Vietnam	16.0	108.0	6	02 Feb
Vietnam	16.0	108.0	8	03 Feb
Vietnam	16.0	108.0	8	04 Feb
Vietnam	16.0	108.0	8	05 Feb
Vietnam	16.0	108.0	10	06 Feb
Vietnam	16.0	108.0	10	07 Feb
Vietnam	16.0	108.0	13	08 Feb
Vietnam	16.0	108.0	13	09 Feb
Vietnam	16.0	108.0	14	10 Feb
Vietnam	16.0	108.0	15	11 Feb
Vietnam	16.0	108.0	15	12 Feb
Vietnam	16.0	108.0	16	13 Feb
Vietnam	16.0	108.0	16	14 Feb
Vietnam	16.0	108.0	16	15 Feb
Vietnam	16.0	108.0	16	16 Feb
Vietnam	16.0	108.0	16	17 Feb
Vietnam	16.0	108.0	16	18 Feb
Vietnam	16.0	108.0	16	19 Feb
Vietnam	16.0	108.0	16	20 Feb
Vietnam	16.0	108.0	16	21 Feb
Vietnam	16.0	108.0	16	22 Feb
Vietnam	16.0	108.0	16	23 Feb
Vietnam	16.0	108.0	16	24 Feb
Vietnam	16.0	108.0	16	25 Feb
Vietnam	16.0	108.0	16	26 Feb
Vietnam	16.0	108.0	16	27 Feb
Vietnam	16.0	108.0	16	28 Feb
Vietnam	16.0	108.0	16	29 Feb
Vietnam	16.0	108.0	16	01 Mar
Vietnam	16.0	108.0	16	02 Mar
Vietnam	16.0	108.0	16	03 Mar
Vietnam	16.0	108.0	16	04 Mar
Vietnam	16.0	108.0	16	05 Mar
Vietnam	16.0	108.0	16	06 Mar
Vietnam	16.0	108.0	18	07 Mar
Vietnam	16.0	108.0	30	08 Mar
Vietnam	16.0	108.0	30	09 Mar
Vietnam	16.0	108.0	31	10 Mar
Vietnam	16.0	108.0	38	11 Mar
Vietnam	16.0	108.0	39	12 Mar
Vietnam	16.0	108.0	47	13 Mar
Vietnam	16.0	108.0	53	14 Mar
Vietnam	16.0	108.0	56	15 Mar
Vietnam	16.0	108.0	61	16 Mar
Russia	60.0	90.0	2	31 Jan
Russia	60.0	90.0	2	01 Feb
Russia	60.0	90.0	2	02 Feb
Russia	60.0	90.0	2	03 Feb
Russia	60.0	90.0	2	04 Feb
Russia	60.0	90.0	2	05 Feb
Russia	60.0	90.0	2	06 Feb
Russia	60.0	90.0	2	07 Feb
Russia	60.0	90.0	2	08 Feb
Russia	60.0	90.0	2	09 Feb
Russia	60.0	90.0	2	10 Feb
Russia	60.0	90.0	2	11 Feb
Russia	60.0	90.0	2	12 Feb
Russia	60.0	90.0	2	13 Feb
Russia	60.0	90.0	2	14 Feb
Russia	60.0	90.0	2	15 Feb
Russia	60.0	90.0	2	16 Feb
Russia	60.0	90.0	2	17 Feb
Russia	60.0	90.0	2	18 Feb
Russia	60.0	90.0	2	19 Feb
Russia	60.0	90.0	2	20 Feb
Russia	60.0	90.0	2	21 Feb
Russia	60.0	90.0	2	22 Feb
Russia	60.0	90.0	2	23 Feb
Russia	60.0	90.0	2	24 Feb
Russia	60.0	90.0	2	25 Feb
Russia	60.0	90.0	2	26 Feb
Russia	60.0	90.0	2	27 Feb
Russia	60.0	90.0	2	28 Feb
Russia	60.0	90.0	2	29 Feb
Russia	60.0	90.0	2	01 Mar
Russia	60.0	90.0	3	02 Mar
Russia	60.0	90.0	3	03 Mar
Russia	60.0	90.0	3	04 Mar
Russia	60.0	90.0	4	05 Mar
Russia	60.0	90.0	13	06 Mar
Russia	60.0	90.0	13	07 Mar
Russia	60.0	90.0	17	08 Mar
Russia	60.0	90.0	17	09 Mar
Russia	60.0	90.0	20	10 Mar
Russia	60.0	90.0	20	11 Mar
Russia	60.0	90.0	28	12 Mar
Russia	60.0	90.0	45	13 Mar
Russia	60.0	90.0	59	14 Mar
Russia	60.0	90.0	63	15 Mar
Russia	60.0	90.0	90	16 Mar
China	35.7452	95.9956	1	25 Jan
China	35.7452	95.9956	1	26 Jan
China	35.7452	95.9956	6	27 Jan
China	35.7452	95.9956	6	28 Jan
China	35.7452	95.9956	6	29 Jan
China	35.7452	95.9956	8	30 Jan
China	35.7452	95.9956	8	31 Jan
China	35.7452	95.9956	9	01 Feb
China	35.7452	95.9956	11	02 Feb
China	35.7452	95.9956	13	03 Feb
China	35.7452	95.9956	15	04 Feb
China	35.7452	95.9956	17	05 Feb
China	35.7452	95.9956	18	06 Feb
China	35.7452	95.9956	18	07 Feb
China	35.7452	95.9956	18	08 Feb
China	35.7452	95.9956	18	09 Feb
China	35.7452	95.9956	18	10 Feb
China	35.7452	95.9956	18	11 Feb
China	35.7452	95.9956	18	12 Feb
China	35.7452	95.9956	18	13 Feb
China	35.7452	95.9956	18	14 Feb
China	35.7452	95.9956	18	15 Feb
China	35.7452	95.9956	18	16 Feb
China	35.7452	95.9956	18	17 Feb
China	35.7452	95.9956	18	18 Feb
China	35.7452	95.9956	18	19 Feb
China	35.7452	95.9956	18	20 Feb
China	35.7452	95.9956	18	21 Feb
China	35.7452	95.9956	18	22 Feb
China	35.7452	95.9956	18	23 Feb
China	35.7452	95.9956	18	24 Feb
China	35.7452	95.9956	18	25 Feb
China	35.7452	95.9956	18	26 Feb
China	35.7452	95.9956	18	27 Feb
China	35.7452	95.9956	18	28 Feb
China	35.7452	95.9956	18	29 Feb
China	35.7452	95.9956	18	01 Mar
China	35.7452	95.9956	18	02 Mar
China	35.7452	95.9956	18	03 Mar
China	35.7452	95.9956	18	04 Mar
China	35.7452	95.9956	18	05 Mar
China	35.7452	95.9956	18	06 Mar
China	35.7452	95.9956	18	07 Mar
China	35.7452	95.9956	18	08 Mar
China	35.7452	95.9956	18	09 Mar
China	35.7452	95.9956	18	10 Mar
China	35.7452	95.9956	18	11 Mar
China	35.7452	95.9956	18	12 Mar
China	35.7452	95.9956	18	13 Mar
China	35.7452	95.9956	18	14 Mar
China	35.7452	95.9956	18	15 Mar
China	35.7452	95.9956	18	16 Mar
China	22.1667	113.55	1	22 Jan
China	22.1667	113.55	2	23 Jan
China	22.1667	113.55	2	24 Jan
China	22.1667	113.55	2	25 Jan
China	22.1667	113.55	5	26 Jan
China	22.1667	113.55	6	27 Jan
China	22.1667	113.55	7	28 Jan
China	22.1667	113.55	7	29 Jan
China	22.1667	113.55	7	30 Jan
China	22.1667	113.55	7	31 Jan
China	22.1667	113.55	7	01 Feb
China	22.1667	113.55	8	02 Feb
China	22.1667	113.55	8	03 Feb
China	22.1667	113.55	10	04 Feb
China	22.1667	113.55	10	05 Feb
China	22.1667	113.55	10	06 Feb
China	22.1667	113.55	10	07 Feb
China	22.1667	113.55	10	08 Feb
China	22.1667	113.55	10	09 Feb
China	22.1667	113.55	10	10 Feb
China	22.1667	113.55	10	11 Feb
China	22.1667	113.55	10	12 Feb
China	22.1667	113.55	10	13 Feb
China	22.1667	113.55	10	14 Feb
China	22.1667	113.55	10	15 Feb
China	22.1667	113.55	10	16 Feb
China	22.1667	113.55	10	17 Feb
China	22.1667	113.55	10	18 Feb
China	22.1667	113.55	10	19 Feb
China	22.1667	113.55	10	20 Feb
China	22.1667	113.55	10	21 Feb
China	22.1667	113.55	10	22 Feb
China	22.1667	113.55	10	23 Feb
China	22.1667	113.55	10	24 Feb
China	22.1667	113.55	10	25 Feb
China	22.1667	113.55	10	26 Feb
China	22.1667	113.55	10	27 Feb
China	22.1667	113.55	10	28 Feb
China	22.1667	113.55	10	29 Feb
China	22.1667	113.55	10	01 Mar
China	22.1667	113.55	10	02 Mar
China	22.1667	113.55	10	03 Mar
China	22.1667	113.55	10	04 Mar
China	22.1667	113.55	10	05 Mar
China	22.1667	113.55	10	06 Mar
China	22.1667	113.55	10	07 Mar
China	22.1667	113.55	10	08 Mar
China	22.1667	113.55	10	09 Mar
China	22.1667	113.55	10	10 Mar
China	22.1667	113.55	10	11 Mar
China	22.1667	113.55	10	12 Mar
China	22.1667	113.55	10	13 Mar
China	22.1667	113.55	10	14 Mar
China	22.1667	113.55	10	15 Mar
China	22.1667	113.55	11	16 Mar
Moldova	47.4116	28.3699	1	08 Mar
Moldova	47.4116	28.3699	1	09 Mar
Moldova	47.4116	28.3699	3	10 Mar
Moldova	47.4116	28.3699	3	11 Mar
Moldova	47.4116	28.3699	3	12 Mar
Moldova	47.4116	28.3699	6	13 Mar
Moldova	47.4116	28.3699	12	14 Mar
Moldova	47.4116	28.3699	23	15 Mar
Moldova	47.4116	28.3699	23	16 Mar
Bolivia	-16.2902	-63.5887	2	11 Mar
Bolivia	-16.2902	-63.5887	2	12 Mar
Bolivia	-16.2902	-63.5887	3	13 Mar
Bolivia	-16.2902	-63.5887	10	14 Mar
Bolivia	-16.2902	-63.5887	10	15 Mar
Bolivia	-16.2902	-63.5887	11	16 Mar
Denmark	61.8926	-6.9118	1	04 Mar
Denmark	61.8926	-6.9118	1	05 Mar
Denmark	61.8926	-6.9118	1	06 Mar
Denmark	61.8926	-6.9118	1	07 Mar
Denmark	61.8926	-6.9118	2	08 Mar
Denmark	61.8926	-6.9118	2	09 Mar
Denmark	61.8926	-6.9118	2	10 Mar
Denmark	61.8926	-6.9118	2	11 Mar
Denmark	61.8926	-6.9118	2	12 Mar
Denmark	61.8926	-6.9118	3	13 Mar
Denmark	61.8926	-6.9118	9	14 Mar
Denmark	61.8926	-6.9118	11	15 Mar
Denmark	61.8926	-6.9118	18	16 Mar
France	18.0708	-63.0501	2	09 Mar
France	18.0708	-63.0501	2	10 Mar
France	18.0708	-63.0501	2	11 Mar
France	18.0708	-63.0501	2	12 Mar
France	18.0708	-63.0501	2	13 Mar
France	18.0708	-63.0501	2	14 Mar
France	18.0708	-63.0501	2	15 Mar
France	18.0708	-63.0501	2	16 Mar
Honduras	15.2	-86.2419	2	11 Mar
Honduras	15.2	-86.2419	2	12 Mar
Honduras	15.2	-86.2419	2	13 Mar
Honduras	15.2	-86.2419	2	14 Mar
Honduras	15.2	-86.2419	3	15 Mar
Honduras	15.2	-86.2419	6	16 Mar
United Kingdom	49.3723	-2.3644	1	10 Mar
United Kingdom	49.3723	-2.3644	2	11 Mar
United Kingdom	49.3723	-2.3644	2	12 Mar
United Kingdom	49.3723	-2.3644	2	13 Mar
United Kingdom	49.3723	-2.3644	2	14 Mar
United Kingdom	49.3723	-2.3644	3	15 Mar
United Kingdom	49.3723	-2.3644	6	16 Mar
Canada	46.5653	-66.4619	1	11 Mar
Canada	46.5653	-66.4619	1	12 Mar
Canada	46.5653	-66.4619	1	13 Mar
Canada	46.5653	-66.4619	1	14 Mar
Canada	46.5653	-66.4619	2	15 Mar
Canada	46.5653	-66.4619	6	16 Mar
China	31.6927	88.0924	1	30 Jan
China	31.6927	88.0924	1	31 Jan
China	31.6927	88.0924	1	01 Feb
China	31.6927	88.0924	1	02 Feb
China	31.6927	88.0924	1	03 Feb
China	31.6927	88.0924	1	04 Feb
China	31.6927	88.0924	1	05 Feb
China	31.6927	88.0924	1	06 Feb
China	31.6927	88.0924	1	07 Feb
China	31.6927	88.0924	1	08 Feb
China	31.6927	88.0924	1	09 Feb
China	31.6927	88.0924	1	10 Feb
China	31.6927	88.0924	1	11 Feb
China	31.6927	88.0924	1	12 Feb
China	31.6927	88.0924	1	13 Feb
China	31.6927	88.0924	1	14 Feb
China	31.6927	88.0924	1	15 Feb
China	31.6927	88.0924	1	16 Feb
China	31.6927	88.0924	1	17 Feb
China	31.6927	88.0924	1	18 Feb
China	31.6927	88.0924	1	19 Feb
China	31.6927	88.0924	1	20 Feb
China	31.6927	88.0924	1	21 Feb
China	31.6927	88.0924	1	22 Feb
China	31.6927	88.0924	1	23 Feb
China	31.6927	88.0924	1	24 Feb
China	31.6927	88.0924	1	25 Feb
China	31.6927	88.0924	1	26 Feb
China	31.6927	88.0924	1	27 Feb
China	31.6927	88.0924	1	28 Feb
China	31.6927	88.0924	1	29 Feb
China	31.6927	88.0924	1	01 Mar
China	31.6927	88.0924	1	02 Mar
China	31.6927	88.0924	1	03 Mar
China	31.6927	88.0924	1	04 Mar
China	31.6927	88.0924	1	05 Mar
China	31.6927	88.0924	1	06 Mar
China	31.6927	88.0924	1	07 Mar
China	31.6927	88.0924	1	08 Mar
China	31.6927	88.0924	1	09 Mar
China	31.6927	88.0924	1	10 Mar
China	31.6927	88.0924	1	11 Mar
China	31.6927	88.0924	1	12 Mar
China	31.6927	88.0924	1	13 Mar
China	31.6927	88.0924	1	14 Mar
China	31.6927	88.0924	1	15 Mar
China	31.6927	88.0924	1	16 Mar
Congo (Kinshasa)	-4.0383	21.7587	1	11 Mar
Congo (Kinshasa)	-4.0383	21.7587	1	12 Mar
Congo (Kinshasa)	-4.0383	21.7587	2	13 Mar
Congo (Kinshasa)	-4.0383	21.7587	2	14 Mar
Congo (Kinshasa)	-4.0383	21.7587	2	15 Mar
Congo (Kinshasa)	-4.0383	21.7587	2	16 Mar
Cote d'Ivoire	7.54	-5.5471	1	11 Mar
Cote d'Ivoire	7.54	-5.5471	1	12 Mar
Cote d'Ivoire	7.54	-5.5471	1	13 Mar
Cote d'Ivoire	7.54	-5.5471	1	14 Mar
Cote d'Ivoire	7.54	-5.5471	1	15 Mar
Cote d'Ivoire	7.54	-5.5471	1	16 Mar
France	17.9	-62.8333	3	04 Mar
France	17.9	-62.8333	3	05 Mar
France	17.9	-62.8333	3	06 Mar
France	17.9	-62.8333	3	07 Mar
France	17.9	-62.8333	3	08 Mar
France	17.9	-62.8333	1	09 Mar
France	17.9	-62.8333	1	10 Mar
France	17.9	-62.8333	1	11 Mar
France	17.9	-62.8333	1	12 Mar
France	17.9	-62.8333	1	13 Mar
France	17.9	-62.8333	1	14 Mar
France	17.9	-62.8333	1	15 Mar
France	17.9	-62.8333	3	16 Mar
Jamaica	18.1096	-77.2975	1	11 Mar
Jamaica	18.1096	-77.2975	2	12 Mar
Jamaica	18.1096	-77.2975	8	13 Mar
Jamaica	18.1096	-77.2975	8	14 Mar
Jamaica	18.1096	-77.2975	10	15 Mar
Jamaica	18.1096	-77.2975	10	16 Mar
Reunion	-21.1151	55.5364	1	11 Mar
Reunion	-21.1151	55.5364	1	12 Mar
Reunion	-21.1151	55.5364	5	13 Mar
Reunion	-21.1151	55.5364	6	14 Mar
Reunion	-21.1151	55.5364	7	15 Mar
Reunion	-21.1151	55.5364	9	16 Mar
Turkey	38.9637	35.2433	1	11 Mar
Turkey	38.9637	35.2433	1	12 Mar
Turkey	38.9637	35.2433	5	13 Mar
Turkey	38.9637	35.2433	5	14 Mar
Turkey	38.9637	35.2433	6	15 Mar
Turkey	38.9637	35.2433	18	16 Mar
United Kingdom	36.1408	-5.3536	1	04 Mar
United Kingdom	36.1408	-5.3536	1	05 Mar
United Kingdom	36.1408	-5.3536	1	06 Mar
United Kingdom	36.1408	-5.3536	1	07 Mar
United Kingdom	36.1408	-5.3536	1	08 Mar
United Kingdom	36.1408	-5.3536	1	09 Mar
United Kingdom	36.1408	-5.3536	1	10 Mar
United Kingdom	36.1408	-5.3536	1	11 Mar
United Kingdom	36.1408	-5.3536	1	12 Mar
United Kingdom	36.1408	-5.3536	1	13 Mar
United Kingdom	36.1408	-5.3536	1	14 Mar
United Kingdom	36.1408	-5.3536	1	15 Mar
United Kingdom	36.1408	-5.3536	1	16 Mar
US	43.0279	-73.135	1	08 Mar
US	43.0279	-73.135	1	09 Mar
US	44.8254	-93.7842	1	09 Mar
US	26.8946	-81.9098	1	09 Mar
US	34.2515	-84.4803	1	09 Mar
US	33.1795	-96.493	1	09 Mar
US	38.1938	-85.6435	1	09 Mar
US	29.6499	-90.1121	1	09 Mar
US	40.7909	-121.8474	1	09 Mar
US	34.8606	-81.9535	1	09 Mar
US	38.4333	-84.3542	2	09 Mar
US	41.6699	-91.5984	3	09 Mar
US	42.3118	-73.1822	1	08 Mar
US	42.3118	-73.1822	1	09 Mar
US	36.1343	-86.822	1	08 Mar
US	36.1343	-86.822	1	09 Mar
US	43.1261	-123.2492	1	08 Mar
US	43.1261	-123.2492	1	09 Mar
US	36.9859	-119.2321	1	08 Mar
US	36.9859	-119.2321	1	09 Mar
US	39.5839	-76.3637	1	08 Mar
US	39.5839	-76.3637	1	09 Mar
US	39.8065	-86.5401	1	08 Mar
US	39.8065	-86.5401	2	09 Mar
US	40.7453	-74.0535	1	08 Mar
US	40.7453	-74.0535	1	09 Mar
US	38.8454	-94.8521	1	08 Mar
US	38.8454	-94.8521	1	09 Mar
US	47.175	-120.9319	1	08 Mar
US	47.175	-120.9319	1	09 Mar
US	27.4799	-82.3452	1	08 Mar
US	27.4799	-82.3452	2	09 Mar
US	44.8446	-122.5927	1	08 Mar
US	44.8446	-122.5927	1	09 Mar
US	30.5773	-86.6611	1	08 Mar
US	30.5773	-86.6611	1	09 Mar
US	34.0132	-85.1479	1	06 Mar
US	34.0132	-85.1479	1	07 Mar
US	34.0132	-85.1479	1	08 Mar
US	34.0132	-85.1479	1	09 Mar
US	33.9533	-117.3961	1	08 Mar
US	33.9533	-117.3961	1	09 Mar
US	35.1269	-89.9253	1	08 Mar
US	35.1269	-89.9253	1	09 Mar
US	38.6103	-90.4125	1	08 Mar
US	38.6103	-90.4125	1	09 Mar
US	40.9849	-72.6151	1	08 Mar
US	40.9849	-72.6151	1	09 Mar
US	41.8586	-74.3118	1	08 Mar
US	41.8586	-74.3118	1	09 Mar
US	29.028000000000002	-81.0755	1	08 Mar
US	29.028000000000002	-81.0755	1	09 Mar
US	38.9085	-77.2405	2	08 Mar
US	38.9085	-77.2405	2	09 Mar
US	42.9931	-71.0498	1	08 Mar
US	42.9931	-71.0498	1	09 Mar
US	38.9072	-77.0369	2	08 Mar
US	38.9072	-77.0369	2	09 Mar
US	40.229	-75.3879	4	08 Mar
US	40.229	-75.3879	5	09 Mar
US	37.6017	-121.7195	1	03 Mar
US	37.6017	-121.7195	1	04 Mar
US	37.6017	-121.7195	1	05 Mar
US	37.6017	-121.7195	1	06 Mar
US	37.6017	-121.7195	2	07 Mar
US	37.6017	-121.7195	2	08 Mar
US	37.6017	-121.7195	2	09 Mar
US	26.1901	-80.3659	2	07 Mar
US	26.1901	-80.3659	2	08 Mar
US	26.1901	-80.3659	3	09 Mar
US	26.663	-81.9535	2	07 Mar
US	26.663	-81.9535	2	08 Mar
US	26.663	-81.9535	2	09 Mar
US	32.8162	-111.2845	2	07 Mar
US	32.8162	-111.2845	2	08 Mar
US	32.8162	-111.2845	2	09 Mar
US	41.1489	-73.983	2	07 Mar
US	41.1489	-73.983	2	08 Mar
US	41.1489	-73.983	4	09 Mar
US	43.0324	-73.936	2	07 Mar
US	43.0324	-73.936	2	08 Mar
US	43.0324	-73.936	2	09 Mar
US	32.7957	-79.7848	1	07 Mar
US	32.7957	-79.7848	1	08 Mar
US	32.7957	-79.7848	1	09 Mar
US	45.7466	-122.5194	1	07 Mar
US	45.7466	-122.5194	1	08 Mar
US	45.7466	-122.5194	1	09 Mar
US	33.8999	-84.5641	1	07 Mar
US	33.8999	-84.5641	1	08 Mar
US	33.8999	-84.5641	3	09 Mar
US	40.9629	-112.0953	1	07 Mar
US	40.9629	-112.0953	1	08 Mar
US	40.9629	-112.0953	1	09 Mar
US	38.9108	-104.4723	1	07 Mar
US	38.9108	-104.4723	1	08 Mar
US	38.9108	-104.4723	1	09 Mar
US	21.307	-157.8584	1	07 Mar
US	21.307	-157.8584	1	08 Mar
US	21.307	-157.8584	1	09 Mar
US	42.3345	-122.7647	1	07 Mar
US	42.3345	-122.7647	2	08 Mar
US	42.3345	-122.7647	2	09 Mar
US	47.7425	-123.304	1	07 Mar
US	47.7425	-123.304	1	08 Mar
US	47.7425	-123.304	1	09 Mar
US	34.3672	-80.5883	1	07 Mar
US	34.3672	-80.5883	1	08 Mar
US	34.3672	-80.5883	1	09 Mar
US	42.6953	-121.6142	1	07 Mar
US	42.6953	-121.6142	1	08 Mar
US	42.6953	-121.6142	1	09 Mar
US	37.2519	-119.6963	1	07 Mar
US	37.2519	-119.6963	1	08 Mar
US	37.2519	-119.6963	1	09 Mar
US	47.0676	-122.1295	1	07 Mar
US	47.0676	-122.1295	4	08 Mar
US	47.0676	-122.1295	4	09 Mar
US	36.1593	-95.941	1	07 Mar
US	36.1593	-95.941	1	08 Mar
US	36.1593	-95.941	1	09 Mar
US	39.2587	-104.9389	3	07 Mar
US	39.2587	-104.9389	3	08 Mar
US	39.2587	-104.9389	3	09 Mar
US	41.8882	-71.4774	1	01 Mar
US	41.8882	-71.4774	2	02 Mar
US	41.8882	-71.4774	2	03 Mar
US	41.8882	-71.4774	2	04 Mar
US	41.8882	-71.4774	2	05 Mar
US	41.8882	-71.4774	2	06 Mar
US	41.8882	-71.4774	3	07 Mar
US	41.8882	-71.4774	3	08 Mar
US	41.8882	-71.4774	3	09 Mar
US	35.7211	-79.1781	1	06 Mar
US	35.7211	-79.1781	1	07 Mar
US	35.7211	-79.1781	1	08 Mar
US	35.7211	-79.1781	1	09 Mar
US	39.9078	-75.3879	1	06 Mar
US	39.9078	-75.3879	1	07 Mar
US	39.9078	-75.3879	1	08 Mar
US	39.9078	-75.3879	1	09 Mar
US	41.3148	-96.1951	1	06 Mar
US	41.3148	-96.1951	1	07 Mar
US	41.3148	-96.1951	1	08 Mar
US	41.3148	-96.1951	3	09 Mar
US	38.0606	-84.4803	1	06 Mar
US	38.0606	-84.4803	1	07 Mar
US	38.0606	-84.4803	1	08 Mar
US	38.0606	-84.4803	1	09 Mar
US	39.8362	-86.1752	1	06 Mar
US	39.8362	-86.1752	1	07 Mar
US	39.8362	-86.1752	1	08 Mar
US	39.8362	-86.1752	1	09 Mar
US	42.4672	-71.2874	1	06 Mar
US	42.4672	-71.2874	1	07 Mar
US	42.4672	-71.2874	7	08 Mar
US	42.4672	-71.2874	7	09 Mar
US	40.6546	-73.5594	1	05 Mar
US	40.6546	-73.5594	1	06 Mar
US	40.6546	-73.5594	4	07 Mar
US	40.6546	-73.5594	5	08 Mar
US	40.6546	-73.5594	17	09 Mar
US	44.9964	-93.0616	1	06 Mar
US	44.9964	-93.0616	1	07 Mar
US	44.9964	-93.0616	1	08 Mar
US	44.9964	-93.0616	1	09 Mar
US	40.5608	-119.6035	1	06 Mar
US	40.5608	-119.6035	1	07 Mar
US	40.5608	-119.6035	2	08 Mar
US	40.5608	-119.6035	2	09 Mar
US	41.6739	-75.2479	1	06 Mar
US	41.6739	-75.2479	1	07 Mar
US	41.6739	-75.2479	1	08 Mar
US	41.6739	-75.2479	1	09 Mar
US	38.7646	-121.9018	1	06 Mar
